doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1890/07-0179.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0179.1,A M de Roos,2007-02-01,2007-05-07,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-26,NA,NA,NA,FALSE
10.1890/06-1303.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1303.1,NA,2006-07-31,2007-02-12,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-01-09,NA,NA,NA,FALSE
10.1890/06-2100.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-2100.1,D A Wardle,2006-12-19,2007-05-07,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-05-04,NA,NA,NA,FALSE
10.1890/06-1350.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1350.1,N G Yoccoz,2006-08-10,2007-03-21,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-01-16,NA,NA,NA,FALSE
10.1890/07-0172.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0172.1,P T Raimondi,2007-02-01,2007-04-23,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-17,NA,NA,NA,FALSE
10.1890/06-1538.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1538.1,K L Cottingham,2006-09-11,2007-03-21,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-01-23,2007-04-13,NA,NA,FALSE
10.1890/06-2124.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-2124.1,L F Galloway,2006-12-21,2007-04-17,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-03-28,NA,NA,NA,FALSE
10.1890/06-0856,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0856,NA,2006-05-23,2006-10-24,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-09-05,2006-11-16,NA,NA,FALSE
10.1890/06-0613,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0613,NA,2006-04-12,2006-09-05,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-08-16,NA,NA,NA,FALSE
10.1890/05-1782,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1782,NA,2005-11-10,2006-08-14,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-07-12,NA,NA,NA,FALSE
10.1890/06-0591.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0591.1,NA,2006-04-10,2006-12-04,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-10-16,NA,NA,NA,FALSE
10.1890/06-1931.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1931.1,NA,2006-11-17,2006-12-22,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2006-12-21,2007-01-15,NA,NA,FALSE
10.1890/07-0856.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0856.1,NA,NA,NA,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/07-0539.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0539.1,NA,2007-03-30,2007-06-04,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-06-01,NA,NA,NA,FALSE
10.1890/06-1958.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1958.1,NA,2006-11-27,2007-05-29,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-04-24,NA,NA,NA,FALSE
10.1890/06-1835.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1835.1,B J Danielson,2006-11-02,2007-04-03,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-01-22,NA,NA,NA,FALSE
10.1890/06-1587.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1587.1,NA,2006-09-20,2007-01-30,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-01-26,2007-03-05,NA,NA,FALSE
10.1890/06-1171.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1171.1,NA,2006-07-12,2007-02-26,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-02-22,NA,NA,NA,FALSE
10.1890/06-1298,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1298,NA,2006-08-01,2006-11-17,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-10-23,NA,NA,NA,FALSE
10.1890/06-1056.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1056.1,NA,2006-06-21,2007-01-05,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-11-13,NA,NA,NA,FALSE
10.1890/06-0333.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0333.1,NA,2006-02-27,2006-12-04,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-11-30,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[424:CVSFIL]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B424%3ACVSFIL%5D2.0.CO%3B2,NA,2006-04-17,2006-08-14,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-08-02,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[32:EDASOD]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B32%3AEDASOD%5D2.0.CO%3B2,NA,2006-04-21,2006-08-14,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,2006-08-03,NA,NA,NA,FALSE
10.1890/06-1775.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1775.1,NA,2006-10-23,2007-01-30,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2007-01-26,NA,NA,NA,FALSE
10.1890/06-0881.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0881.1,NA,2006-05-26,2007-01-25,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2006-12-18,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[367:CCOYOT]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B367%3ACCOYOT%5D2.0.CO%3B2,NA,2005-11-16,2006-07-11,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-06-09,2006-08-28,NA,NA,FALSE
10.1890/05-1697,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1697,NA,2005-10-28,2006-09-08,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-09-03,NA,NA,NA,FALSE
10.1890/05-0811,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-0811,NA,2005-05-24,2006-07-26,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-07-26,NA,NA,NA,FALSE
10.1890/05-1174,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1174,NA,2005-08-05,2006-04-20,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-04-18,NA,NA,NA,FALSE
10.1890/06-1717.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1717.1,NA,2006-10-11,2007-03-02,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-03-02,NA,NA,NA,FALSE
10.1890/07-0043.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0043.1,NA,2007-01-10,2007-05-01,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-03-28,2007-05-22,NA,NA,FALSE
10.1890/06-1871.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1871.1,NA,2006-11-07,2006-12-22,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-12-21,NA,NA,NA,FALSE
10.1890/06-1664,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1664,NA,2006-10-03,2006-11-18,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-11-15,2007-01-08,NA,NA,FALSE
10.1890/06-1512,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1512,NA,2006-09-11,2006-11-03,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-10-30,NA,NA,NA,FALSE
10.1890/06-1620.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1620.1,NA,2006-09-26,2007-03-27,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-02-20,NA,NA,NA,FALSE
10.1890/06-1246.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1246.1,NA,2006-07-21,2007-03-05,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-01-24,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[26:RRBDPP]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B26%3ARRBDPP%5D2.0.CO%3B2,NA,2006-06-13,2006-08-21,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[219:DODLMI]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B219%3ADODLMI%5D2.0.CO%3B2,NA,2006-02-21,2006-07-07,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,2006-07-03,NA,NA,NA,FALSE
10.1890/06-1266.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1266.1,NA,2006-07-25,2006-11-14,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2006-10-16,NA,NA,NA,FALSE
10.1890/06-0574,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0574,NA,2006-04-05,2006-08-16,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-0742.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0742.1,NA,2006-05-05,2007-01-05,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-12-07,NA,NA,NA,FALSE
10.1890/05-1207,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1207,NA,2005-08-08,2005-11-22,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-01-06,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[119:NLISED]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B119%3ANLISED%5D2.0.CO%3B2,NA,2005-12-20,2006-06-16,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,2006-05-26,2006-07-19,NA,NA,FALSE
10.1890/06-1578,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1578,NA,2006-09-19,2007-01-02,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-12-19,NA,NA,NA,FALSE
10.1890/05-1474,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1474,NA,2005-09-20,2006-11-03,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-10-05,NA,NA,NA,FALSE
10.1890/06-1084.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1084.1,L F Galloway,2006-06-23,2007-02-15,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-02-12,2007-04-11,NA,NA,FALSE
10.1890/06-0387,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0387,NA,2006-03-06,2006-07-17,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-07-12,NA,NA,NA,FALSE
10.1890/06-1899.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1899.1,NA,2006-11-14,2006-12-11,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-01-10,NA,NA,NA,FALSE
10.1890/07-0369.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0369.1,NA,2007-03-06,2007-03-22,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-1461.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1461.1,NA,2006-09-03,2007-01-25,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-01-23,NA,NA,NA,FALSE
10.1890/06-1701.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1701.1,NA,2006-10-09,2007-01-16,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2006-12-21,2007-02-08,NA,NA,FALSE
10.1890/06-1188,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1188,NA,2006-07-12,2006-10-27,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-10-05,NA,NA,NA,FALSE
10.1890/06-1158,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1158,NA,2006-07-11,2006-10-18,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-10-16,NA,NA,NA,FALSE
10.1890/07-0133.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0133.1,D H Feener, Jr,2007-01-25,2007-04-17,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-12,NA,NA,NA,FALSE
10.1890/07-0091.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0091.1,S G Morgan,2007-01-22,2007-04-10,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-02,NA,NA,NA,FALSE
10.1890/07-0053.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0053.1,NA,2007-01-10,2007-04-05,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-04-04,2007-05-10,NA,NA,FALSE
10.1890/0012-9658(2007)88[37:AOIFDF]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B37%3AAOIFDF%5D2.0.CO%3B2,NA,2006-04-20,2006-08-14,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,2006-07-21,NA,NA,NA,FALSE
10.1890/06-1270.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1270.1,NA,2006-07-26,2007-01-22,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-01-11,NA,NA,NA,FALSE
10.1890/07-0587.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0587.1,T J Stohlgren,2007-04-09,2007-07-19,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-07-13,NA,NA,NA,FALSE
10.1890/07-0129.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0129.1,G M Henebry,2007-01-30,2007-04-27,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-27,NA,NA,NA,FALSE
10.1890/06-0796.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0796.1,NA,2006-05-12,2007-01-18,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2006-10-24,2007-03-06,NA,NA,FALSE
10.1890/07-0132.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0132.1,NA,2007-01-25,2007-03-08,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-03-01,NA,NA,NA,FALSE
10.1890/06-0728.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0728.1,NA,2006-05-04,2006-12-08,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-12-07,NA,NA,NA,FALSE
10.1890/06-0423,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0423,NA,2006-03-13,2006-07-28,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-06-14,2006-08-31,NA,NA,FALSE
10.1890/06-0834,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0834,NA,2006-05-18,2006-10-26,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-10-11,NA,NA,NA,FALSE
10.1890/06-0733,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0733,NA,2006-05-04,2006-07-24,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-07-21,NA,NA,NA,FALSE
10.1890/06-0483.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0483.1,NA,2006-03-23,2007-01-22,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-01-22,2007-03-08,NA,NA,FALSE
10.1890/06-1066,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1066,NA,2006-06-22,2006-11-03,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-11-02,NA,NA,NA,FALSE
10.1890/05-1445,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1445,NA,2005-09-14,2006-05-30,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-05-16,2006-06-27,NA,NA,FALSE
10.1890/06-0970,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0970,NA,2006-06-07,2006-11-06,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-09-18,NA,NA,NA,FALSE
10.1890/06-1757.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1757.1,NA,2006-10-18,2006-12-12,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2007-01-03,NA,NA,NA,FALSE
10.1890/06-1208.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1208.1,NA,2006-07-17,2006-12-04,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-11-29,NA,NA,NA,FALSE
10.1890/06-0943,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0943,NA,2006-06-05,2006-09-18,2008-09-11,NA,2007-04-01,NA,NA,NA,NA,NA,NA,2006-09-14,NA,NA,NA,FALSE
10.1890/06-0124,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0124,NA,2006-01-24,2006-09-06,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-09-05,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[243:BTFEMA]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B243%3ABTFEMA%5D2.0.CO%3B2,NA,2006-05-05,2006-07-05,2008-09-11,NA,2007-01-01,NA,NA,NA,NA,NA,NA,2006-07-03,NA,NA,NA,FALSE
10.1890/06-0997,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0997,NA,2006-06-13,2006-12-15,2008-09-11,NA,2007-05-01,NA,NA,NA,NA,NA,NA,2006-12-04,NA,NA,NA,FALSE
10.1890/06-1769.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1769.1,NA,2006-10-20,2007-02-23,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-02-02,NA,NA,NA,FALSE
10.1890/06-0036.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0036.1,NA,2006-01-10,2007-01-17,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-01-16,NA,NA,NA,FALSE
10.1890/06-1217.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1217.1,NA,2006-07-18,2007-02-13,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2006-12-07,NA,NA,NA,FALSE
10.1890/06-0957.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0957.1,NA,2006-06-06,2007-02-12,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2007-01-24,NA,NA,NA,FALSE
10.1890/06-1730.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1730.1,NA,2006-10-13,2007-03-26,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-03-12,NA,NA,NA,FALSE
10.1890/06-2038.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-2038.1,NA,2006-12-08,2007-03-21,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2007-02-22,NA,NA,NA,FALSE
10.1890/07-0049.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0049.1,NA,2007-01-10,2007-03-26,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-03-23,2007-04-19,NA,NA,FALSE
10.1890/07-1731.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-1731.1,NA,2006-10-13,2007-05-29,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-05-25,NA,NA,NA,FALSE
10.1890/06-0669.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0669.1,NA,2006-04-21,2006-12-06,2008-09-11,NA,2007-07-01,NA,NA,NA,NA,NA,NA,2006-11-17,NA,NA,NA,FALSE
10.1890/06-0855,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0855,NA,2006-05-22,2006-10-06,2008-09-11,NA,2007-04-01,NA,NA,NA,NA,NA,NA,2006-10-02,NA,NA,NA,FALSE
10.1890/05-1459,Ecology,http://www.esajournals.org/doi/abs/10.1890/05-1459,NA,2005-09-20,2006-05-02,2008-09-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,2006-04-24,NA,NA,NA,FALSE
10.1890/06-0768,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0768,NA,2006-05-09,2006-08-14,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-08-01,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[334:FWAIPC]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B334%3AFWAIPC%5D2.0.CO%3B2,NA,2006-04-21,2006-08-16,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-1974.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1974.1,G M Henebry,2006-11-28,2007-04-20,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-09,NA,NA,NA,FALSE
10.1890/07-0260.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0260.1,NA,2007-02-16,2007-05-30,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-05-23,NA,NA,NA,FALSE
10.1890/07-0696.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0696.1,NA,2007-04-27,2007-07-11,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-07-09,NA,NA,NA,FALSE
10.1890/06-2105.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-2105.1,NA,2006-12-19,NA,2008-09-11,2007-03-29,2007-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-1144.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1144.1,NA,2006-07-06,2007-03-19,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-03-15,NA,NA,NA,FALSE
10.1890/07-0060.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0060.1,NA,2007-01-11,2007-02-23,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-1946.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1946.1,NA,2006-11-22,2007-03-12,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-03-05,NA,NA,NA,FALSE
10.1890/06-1348.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1348.1,NA,2006-08-08,2007-03-07,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-01-24,NA,NA,NA,FALSE
10.1890/06-1155.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1155.1,NA,2006-07-11,2007-02-23,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,2007-02-12,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[2673:LMQFKP]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B2673%3ALMQFKP%5D2.0.CO%3B2,NA,2007-04-04,2007-06-25,2008-09-11,NA,2007-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1890/06-1989.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1989.1,NA,2006-11-30,2007-03-13,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-03-05,NA,NA,NA,FALSE
10.1890/06-1035,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1035,NA,2006-06-16,2006-11-14,2008-09-11,NA,2007-06-01,NA,NA,NA,NA,NA,NA,2006-11-13,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[282:ESSAMW]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B282%3AESSAMW%5D2.0.CO%3B2,NA,2006-04-05,2006-07-24,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-06-28,2006-08-22,NA,NA,FALSE
10.1890/06-1343.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1343.1,NA,2006-08-08,2007-01-23,2008-09-11,NA,2007-09-01,NA,NA,NA,NA,NA,NA,2006-12-20,NA,NA,NA,FALSE
10.1890/06-1633.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-1633.1,NA,2006-10-02,2007-03-21,2008-09-11,NA,2007-11-01,NA,NA,NA,NA,NA,NA,2007-02-16,NA,NA,NA,FALSE
10.1890/06-0609.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0609.1,NA,2006-04-14,2007-01-29,2008-09-11,NA,2007-08-01,NA,NA,NA,NA,NA,NA,2006-12-19,NA,NA,NA,FALSE
10.1890/07-0253.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0253.1,W E Snyder,2007-02-15,2007-04-26,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-04-24,NA,NA,NA,FALSE
10.1890/06-0249,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0249,NA,2006-02-15,2006-08-14,2008-09-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,2006-08-10,NA,NA,NA,FALSE
10.1890/06-0593,Ecology,http://www.esajournals.org/doi/abs/10.1890/06-0593,NA,2006-04-10,2006-09-29,2008-09-11,NA,2007-04-01,NA,NA,NA,NA,NA,NA,2006-09-25,NA,NA,NA,FALSE
10.1890/07-0346.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0346.1,C M Herrera,2007-03-01,2007-06-15,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2005-06-07,NA,NA,NA,FALSE
10.1890/07-0513.1,Ecology,http://www.esajournals.org/doi/abs/10.1890/07-0513.1,W K Michener,2007-03-26,2007-09-10,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,2007-07-13,NA,NA,NA,FALSE
10.1890/0012-9658(2007)88[3218a:E]2.0.CO;2,Ecology,http://www.esajournals.org/doi/abs/10.1890/0012-9658%282007%2988%5B3218a%3AE%5D2.0.CO%3B2,NA,NA,NA,2008-09-11,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
