doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1111/2041-210X.12095,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12095,NA,2013-05-30,2013-07-15,2013-08-27,NA,NA,NA,NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12057,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12057,NA,2013-01-04,2013-03-24,2013-05-13,NA,2013-07-01,NA,NA,NA,NA,2013-03-28,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12052,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12052,NA,2013-03-02,2013-03-12,2013-04-29,NA,2013-07-01,NA,NA,NA,NA,2013-03-28,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12056,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12056,NA,2013-01-08,2013-03-21,2013-05-13,NA,2013-07-01,NA,NA,NA,NA,2013-03-26,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12053,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12053,NA,2013-03-04,2013-03-18,2013-04-26,NA,2013-07-01,NA,NA,NA,NA,2013-03-26,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12055,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12055,NA,2013-02-05,2013-02-27,2013-05-16,NA,2013-07-01,NA,NA,NA,NA,2013-03-26,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12051,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12051,NA,2012-12-30,2013-03-04,2013-04-29,NA,2013-07-01,NA,NA,NA,NA,2013-03-18,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12046,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12046,NA,2012-10-07,2013-02-27,2013-04-16,NA,2013-07-01,NA,NA,NA,NA,2013-03-11,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12050,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12050,NA,2013-01-30,2013-03-04,2013-04-08,NA,2013-07-01,NA,NA,NA,NA,2013-03-11,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12003,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12003,NA,2012-08-03,2012-09-24,2012-11-29,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00263.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00263.x,NA,2012-07-30,2012-09-16,2012-11-27,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00262.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00262.x,NA,2012-08-14,2012-09-17,2012-11-19,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12002,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12002,NA,2012-08-20,2012-09-24,2012-11-16,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12000,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12000,NA,2012-06-29,2012-09-18,2012-11-16,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00260.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00260.x,NA,2012-06-16,2012-09-10,2012-11-16,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00259.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00259.x,NA,2012-07-05,2012-09-10,2012-11-16,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12009,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12009,NA,2012-07-20,2012-10-15,2012-12-20,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00266.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00266.x,NA,2012-06-18,2012-09-16,2012-12-10,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12001,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12001,NA,2012-05-21,2012-09-19,2012-12-10,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00261.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00261.x,NA,2012-07-10,2012-09-12,2012-12-03,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12059,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12059,NA,2013-01-25,2013-04-03,2013-05-14,NA,2013-09-01,NA,NA,NA,NA,2013-04-08,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12070,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12070,NA,2012-12-18,2013-05-13,2013-06-25,NA,2013-09-01,NA,NA,NA,NA,2013-05-20,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12065,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12065,NA,2013-02-21,2013-04-23,2013-09-02,NA,2013-09-01,NA,NA,NA,NA,2013-04-30,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12093,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12093,NA,2013-05-19,2013-07-02,2013-08-14,NA,2013-10-01,NA,NA,NA,NA,2013-07-11,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12092,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12092,NA,2013-04-05,2013-07-03,2013-08-14,NA,2013-10-01,NA,NA,NA,NA,2013-07-10,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12083,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12083,NA,2013-02-28,2013-06-10,2013-08-14,NA,2013-09-01,NA,NA,NA,NA,2013-06-20,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12075,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12075,NA,2013-04-29,2013-05-22,2013-07-19,NA,2013-09-01,NA,NA,NA,NA,2013-06-18,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12082,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12082,NA,2013-03-28,2013-06-10,2013-08-08,NA,2013-09-01,NA,NA,NA,NA,2013-06-17,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12078,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12078,NA,2013-02-11,2013-06-05,2013-07-31,NA,2013-09-01,NA,NA,NA,NA,2013-06-14,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12077,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12077,NA,2013-04-02,2013-06-04,2013-08-27,NA,2013-09-01,NA,NA,NA,NA,2013-06-11,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12076,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12076,NA,2013-01-10,2013-05-27,2013-08-05,NA,2013-09-01,NA,NA,NA,NA,2013-06-04,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12074,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12074,NA,2013-03-15,2013-05-27,2013-07-16,NA,2013-09-01,NA,NA,NA,NA,2013-06-03,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12072,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12072,NA,2013-02-15,2013-05-23,2013-07-19,NA,2013-09-01,NA,NA,NA,NA,2013-05-30,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12071,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12071,NA,2013-03-27,2013-05-19,2013-06-21,NA,2013-09-01,NA,NA,NA,NA,2013-05-24,2013-09-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12036,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12036,NA,2012-12-07,2013-01-22,2013-03-14,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12040,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12040,NA,2012-12-17,2013-02-04,2013-03-14,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12033,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12033,NA,2011-12-30,2012-12-06,2013-02-19,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12026,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12026,NA,2013-09-09,2013-01-04,2013-02-14,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12024,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12024,NA,2012-09-17,2012-11-26,2013-02-14,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12028,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12028,NA,2012-11-02,2013-01-08,2013-02-12,NA,2013-05-01,NA,NA,NA,NA,NA,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12034,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12034,NA,2012-11-05,2013-01-18,2013-03-01,NA,2013-05-01,NA,NA,NA,NA,2013-01-25,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12032,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12032,NA,2012-10-29,2013-01-14,2013-02-27,NA,2013-05-01,NA,NA,NA,NA,2013-01-22,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12030,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12030,NA,2012-10-10,2013-01-10,2013-02-20,NA,2013-05-01,NA,NA,NA,NA,2013-01-17,2013-05-16,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12086,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12086,NA,2013-01-13,2013-06-03,2013-08-09,NA,2013-10-01,NA,NA,NA,NA,2013-07-12,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12088,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12088,NA,2013-01-25,2013-06-10,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12084,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12084,NA,2012-12-27,2013-06-10,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12091,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12091,NA,2013-06-20,2013-06-21,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12089,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12089,NA,2012-10-29,2013-06-17,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12085,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12085,NA,2012-12-05,2013-06-10,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12081,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12081,NA,2013-01-04,2013-06-10,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,NA,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12098,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12098,NA,2013-03-14,2013-07-15,2013-08-19,NA,2013-10-01,NA,NA,NA,NA,2013-07-22,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12096,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12096,NA,2013-05-07,2013-07-15,2013-08-27,NA,2013-10-01,NA,NA,NA,NA,NA,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12099,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12099,NA,2013-06-04,2013-07-17,2013-08-21,NA,2013-10-01,NA,NA,NA,NA,2013-07-23,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12067,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12067,NA,2013-01-17,2013-05-01,2013-08-09,NA,2013-08-01,NA,NA,NA,NA,2013-05-11,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12068,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12068,NA,2013-01-24,2013-05-03,2013-06-25,NA,2013-08-01,NA,NA,NA,NA,2013-05-11,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12066,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12066,NA,2013-03-19,2013-04-23,2013-06-17,NA,2013-08-01,NA,NA,NA,NA,2013-04-30,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12062,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12062,NA,2012-08-22,2013-04-11,2013-06-07,NA,2013-08-01,NA,NA,NA,NA,2013-04-26,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12063,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12063,NA,2013-01-03,2013-04-17,2013-06-07,NA,2013-08-01,NA,NA,NA,NA,2013-04-25,2013-08-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12090,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12090,NA,2013-01-15,2013-06-16,2013-08-09,NA,2013-10-01,NA,NA,NA,NA,2013-06-25,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12100,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12100,NA,2013-05-23,2013-07-18,2013-09-04,NA,NA,NA,NA,NA,NA,2013-07-23,NA,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12103,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12103,NA,2013-03-27,2013-07-15,2013-09-02,NA,2013-11-01,NA,NA,NA,NA,NA,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12113,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12113,NA,2013-06-19,2013-07-15,2013-10-18,NA,2013-11-01,NA,NA,NA,NA,2013-08-31,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12112,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12112,NA,2013-01-09,2013-08-20,2013-10-16,NA,2013-11-01,NA,NA,NA,NA,2013-08-30,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12108,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12108,NA,2013-02-14,2013-08-01,2013-10-16,NA,2013-11-01,NA,NA,NA,NA,2013-08-19,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12104,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12104,NA,2013-02-04,2013-07-15,2013-08-14,NA,2013-10-01,NA,NA,NA,NA,2013-07-24,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12094,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12094,NA,2013-03-27,2013-07-08,2013-08-14,NA,2013-10-01,NA,NA,NA,NA,2013-07-15,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12117,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12117,NA,2013-07-26,2013-09-17,2013-11-06,NA,2013-11-01,NA,NA,NA,NA,2013-09-24,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12110,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12110,NA,2013-03-22,2013-08-20,2013-10-21,NA,2013-11-01,NA,NA,NA,NA,NA,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12106,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12106,NA,2012-11-15,2013-07-23,2013-09-04,NA,2013-11-01,NA,NA,NA,NA,2013-07-29,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12105,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12105,NA,2013-03-13,2013-07-19,2013-08-27,NA,2013-11-01,NA,NA,NA,NA,2013-07-29,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12102,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12102,NA,2013-04-18,2013-07-19,2013-09-02,NA,2013-11-01,NA,NA,NA,NA,2013-07-23,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12101,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12101,NA,2013-04-16,2013-07-18,2013-09-03,NA,2013-11-01,NA,NA,NA,NA,2013-07-23,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12097,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12097,NA,2012-09-13,2013-07-15,2013-08-19,NA,2013-11-01,NA,NA,NA,NA,2013-07-22,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12079,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12079,NA,2013-02-27,2013-06-08,2013-07-31,NA,2013-11-01,NA,NA,NA,NA,2013-06-14,2013-11-06,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12127,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12127,NA,2013-05-16,2013-09-26,2013-11-29,NA,NA,NA,NA,NA,NA,2013-10-16,NA,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12134,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12134,NA,2013-05-17,2013-10-21,2013-11-29,NA,NA,NA,NA,NA,NA,2013-10-28,NA,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12019,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12019,NA,2012-08-08,2012-11-08,2012-12-21,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12012,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12012,NA,2012-08-07,2012-10-16,2013-03-06,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12022,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12022,NA,2012-10-10,2012-11-15,2013-03-06,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12109,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12109,NA,2013-07-04,2013-08-06,2013-10-31,NA,2013-12-01,NA,NA,NA,NA,NA,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12129,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12129,NA,2013-07-01,2013-09-19,2013-11-30,NA,2013-12-01,NA,NA,NA,NA,2013-10-15,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12122,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12122,NA,2013-08-27,2013-09-27,2013-11-24,NA,2013-12-01,NA,NA,NA,NA,2013-10-03,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12120,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12120,NA,2013-07-09,2013-09-19,2013-11-25,NA,2013-12-01,NA,NA,NA,NA,2013-09-30,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12121,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12121,NA,2013-05-22,2013-09-18,2013-11-22,NA,2013-12-01,NA,NA,NA,NA,2013-09-30,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12119,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12119,NA,2013-05-22,2013-09-17,2013-11-15,NA,2013-12-01,NA,NA,NA,NA,2013-09-24,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12118,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12118,NA,2013-07-01,2013-09-11,2013-11-18,NA,2013-12-01,NA,NA,NA,NA,2013-09-24,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12116,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12116,NA,2013-03-11,2013-08-30,2013-11-18,NA,2013-12-01,NA,NA,NA,NA,2013-09-18,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12020,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12020,NA,2012-07-25,2012-11-08,2013-02-22,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12017,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12017,NA,2011-11-15,2012-10-04,2013-02-19,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12111,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12111,NA,2013-01-11,2013-08-21,2013-10-23,NA,2013-12-01,NA,NA,NA,NA,2013-09-10,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12114,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12114,NA,2013-03-08,2013-08-20,2013-10-23,NA,2013-12-01,NA,NA,NA,NA,2013-09-04,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12107,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12107,NA,2013-01-31,2013-07-25,2013-09-03,NA,2013-12-01,NA,NA,NA,NA,2013-07-31,2013-12-09,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12031,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12031,NA,2012-10-31,2013-01-12,2013-03-12,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12023,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12023,NA,2012-09-12,2012-11-19,2013-01-25,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12035,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12035,NA,2012-10-26,2013-01-16,2013-04-02,NA,2013-04-01,NA,NA,NA,NA,2013-01-25,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12018,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12018,NA,2012-07-29,2012-10-30,2013-01-17,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210x.12021,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210x.12021,NA,2012-06-05,2012-10-30,2013-01-10,NA,2013-04-01,NA,NA,NA,NA,NA,2013-04-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12140,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12140,NA,2013-05-09,2013-11-06,2013-12-14,NA,NA,NA,NA,NA,NA,2013-11-12,NA,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12133,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12133,NA,2013-06-07,2013-10-22,2013-12-20,NA,NA,NA,NA,NA,NA,2013-10-28,NA,NA,NA,NA,NA,FALSE
10.1111/j.2041-210X.2013.12157.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210X.2013.12157.x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1111/j.2041-210x.2012.00253.x,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/j.2041-210x.2012.00253.x,NA,2011-04-22,2012-08-29,2012-10-16,NA,2013-02-01,NA,NA,NA,NA,NA,2013-02-08,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12069,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12069,NA,2013-01-03,2013-05-13,2013-08-01,NA,2013-10-01,NA,NA,NA,NA,2013-05-22,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12087,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12087,NA,2013-02-11,2013-06-11,2013-08-16,NA,2013-10-01,NA,NA,NA,NA,2013-06-18,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12073,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12073,NA,2013-03-12,2013-05-23,2013-07-19,NA,2013-10-01,NA,NA,NA,NA,NA,2013-10-07,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12048,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12048,NA,2013-01-20,2013-02-25,2013-04-16,NA,2013-07-01,NA,NA,NA,NA,NA,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12060,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12060,NA,2013-01-24,2013-04-02,2013-05-16,NA,2013-07-01,NA,NA,NA,NA,2013-04-13,2013-07-02,NA,NA,NA,NA,FALSE
10.1111/2041-210X.12061,Methods in Ecology and Evolution,http://doi.wiley.com/10.1111/2041-210X.12061,NA,2013-01-24,2013-02-19,2013-05-21,NA,2013-07-01,NA,NA,NA,NA,NA,2013-07-02,NA,NA,NA,NA,FALSE
