doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1007/s10021-010-9402-x,Ecosystems,http://link.springer.com/10.1007/s10021-010-9402-x,NA,NA,NA,2010-12-07,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1754,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1754,NA,2011-08-20,2011-09-21,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9399-1,Ecosystems,http://link.springer.com/10.1007/s10021-010-9399-1,NA,NA,NA,2010-11-30,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1738,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1738,NA,2011-08-18,2011-09-20,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9401-y,Ecosystems,http://link.springer.com/10.1007/s10021-010-9401-y,NA,NA,NA,2010-11-25,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1732,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1732,NA,2011-08-17,2011-09-23,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9400-z,Ecosystems,http://link.springer.com/10.1007/s10021-010-9400-z,NA,NA,NA,2010-11-25,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1697,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1697,NA,2011-08-12,2011-09-20,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9434-x,Ecosystems,http://link.springer.com/10.1007/s10021-011-9434-x,NA,NA,NA,2011-03-26,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1686,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1686,NA,2011-08-10,2011-09-23,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9429-7,Ecosystems,http://link.springer.com/10.1007/s10021-011-9429-7,NA,NA,NA,2011-03-26,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
